policy,volume_id,slice_index,sample_id,truth_pixels,detected,max_truth_probability
control,113,512,v113_s0512,318,True,1.0
control,113,513,v113_s0513,332,True,1.0
control,113,514,v113_s0514,330,True,1.0
control,113,515,v113_s0515,343,True,1.0
control,113,516,v113_s0516,359,True,1.0
control,113,517,v113_s0517,343,True,1.0
control,113,518,v113_s0518,333,True,1.0
control,113,519,v113_s0519,328,True,1.0
control,113,520,v113_s0520,335,True,1.0
control,113,521,v113_s0521,331,True,1.0
control,113,522,v113_s0522,290,True,1.0
control,113,523,v113_s0523,262,True,1.0
control,113,524,v113_s0524,243,True,1.0
control,113,525,v113_s0525,226,True,1.0
control,113,526,v113_s0526,216,True,1.0
control,113,527,v113_s0527,178,True,1.0
control,113,528,v113_s0528,159,True,1.0
control,113,529,v113_s0529,144,True,1.0
control,113,530,v113_s0530,134,True,1.0
control,113,531,v113_s0531,161,True,1.0
control,113,532,v113_s0532,180,True,1.0
control,113,533,v113_s0533,183,True,1.0
control,113,534,v113_s0534,207,True,1.0
control,113,535,v113_s0535,238,True,1.0
control,113,536,v113_s0536,238,True,1.0
control,113,537,v113_s0537,220,True,1.0
control,113,538,v113_s0538,199,True,1.0
control,113,539,v113_s0539,204,True,1.0
control,113,540,v113_s0540,202,True,1.0
control,113,541,v113_s0541,189,True,1.0
control,113,542,v113_s0542,174,True,1.0
control,113,543,v113_s0543,190,True,1.0
control,113,544,v113_s0544,133,True,1.0
control,113,545,v113_s0545,105,True,1.0
control,113,546,v113_s0546,86,True,1.0
control,113,547,v113_s0547,72,True,1.0
control,113,548,v113_s0548,59,False,0.0
control,113,558,v113_s0558,21,True,1.0
control,113,559,v113_s0559,21,True,1.0
control,113,560,v113_s0560,18,True,1.0
control,113,561,v113_s0561,19,True,1.0
control,113,562,v113_s0562,17,False,0.0
control,113,563,v113_s0563,15,False,0.0
control,113,564,v113_s0564,17,False,0.0
control,113,565,v113_s0565,14,False,0.0
control,113,566,v113_s0566,12,False,0.0
control,113,567,v113_s0567,9,False,0.0
recall_loss,113,415,v113_s0415,1,False,0.0
recall_loss,113,416,v113_s0416,1,False,0.0
recall_loss,113,419,v113_s0419,4,False,0.0
recall_loss,113,420,v113_s0420,54,False,3.5762786865234375e-07
recall_loss,113,421,v113_s0421,55,True,0.99169921875
recall_loss,113,422,v113_s0422,70,True,1.0
recall_loss,113,423,v113_s0423,91,True,1.0
recall_loss,113,424,v113_s0424,110,True,1.0
recall_loss,113,425,v113_s0425,151,True,1.0
recall_loss,113,426,v113_s0426,164,True,1.0
recall_loss,113,427,v113_s0427,199,True,1.0
recall_loss,113,428,v113_s0428,186,True,1.0
recall_loss,113,429,v113_s0429,203,True,1.0
recall_loss,113,430,v113_s0430,198,True,1.0
recall_loss,113,431,v113_s0431,213,True,1.0
recall_loss,113,432,v113_s0432,216,True,1.0
recall_loss,113,433,v113_s0433,243,True,1.0
recall_loss,113,434,v113_s0434,239,True,1.0
recall_loss,113,435,v113_s0435,257,True,1.0
recall_loss,113,436,v113_s0436,277,True,1.0
recall_loss,113,437,v113_s0437,299,True,1.0
recall_loss,113,438,v113_s0438,293,True,1.0
recall_loss,113,439,v113_s0439,292,True,1.0
recall_loss,113,440,v113_s0440,297,True,1.0
recall_loss,113,441,v113_s0441,271,True,1.0
recall_loss,113,442,v113_s0442,260,True,1.0
recall_loss,113,443,v113_s0443,260,True,1.0
recall_loss,113,444,v113_s0444,213,True,1.0
recall_loss,113,445,v113_s0445,212,True,1.0
recall_loss,113,446,v113_s0446,204,True,1.0
recall_loss,113,447,v113_s0447,163,True,1.0
recall_loss,113,448,v113_s0448,139,True,1.0
recall_loss,113,449,v113_s0449,121,True,1.0
recall_loss,113,450,v113_s0450,111,True,1.0
recall_loss,113,451,v113_s0451,99,True,1.0
recall_loss,113,452,v113_s0452,96,True,1.0
recall_loss,113,453,v113_s0453,99,True,1.0
recall_loss,113,454,v113_s0454,112,True,1.0
recall_loss,113,455,v113_s0455,85,True,1.0
recall_loss,113,456,v113_s0456,90,True,0.99072265625
recall_loss,113,457,v113_s0457,104,False,0.0006842613220214844
recall_loss,113,458,v113_s0458,110,False,0.0005345344543457031
recall_loss,113,459,v113_s0459,124,False,0.256103515625
recall_loss,113,460,v113_s0460,122,False,2.6226043701171875e-06
recall_loss,113,461,v113_s0461,124,True,0.7109375
recall_loss,113,462,v113_s0462,124,True,0.9990234375
recall_loss,113,463,v113_s0463,127,True,1.0
recall_loss,113,464,v113_s0464,137,True,1.0
recall_loss,113,465,v113_s0465,150,True,1.0
recall_loss,113,466,v113_s0466,168,True,1.0
recall_loss,113,467,v113_s0467,185,True,1.0
recall_loss,113,468,v113_s0468,204,True,1.0
recall_loss,113,469,v113_s0469,206,True,1.0
recall_loss,113,470,v113_s0470,152,True,1.0
recall_loss,113,471,v113_s0471,178,True,1.0
recall_loss,113,472,v113_s0472,214,True,1.0
recall_loss,113,473,v113_s0473,271,True,1.0
recall_loss,113,474,v113_s0474,211,True,1.0
recall_loss,113,475,v113_s0475,196,True,1.0
recall_loss,113,476,v113_s0476,180,True,1.0
recall_loss,113,477,v113_s0477,164,True,1.0
recall_loss,113,478,v113_s0478,156,True,1.0
recall_loss,113,479,v113_s0479,134,True,1.0
recall_loss,113,480,v113_s0480,114,True,1.0
recall_loss,113,481,v113_s0481,83,True,1.0
recall_loss,113,482,v113_s0482,60,True,1.0
recall_loss,113,483,v113_s0483,48,True,1.0
recall_loss,113,484,v113_s0484,25,False,0.0
recall_loss,113,485,v113_s0485,24,False,1.6093254089355469e-06
recall_loss,113,486,v113_s0486,25,False,0.004077911376953125
recall_loss,113,487,v113_s0487,20,False,5.960464477539063e-08
recall_loss,113,488,v113_s0488,20,False,0.039306640625
recall_loss,113,489,v113_s0489,18,True,0.99951171875
recall_loss,113,490,v113_s0490,15,True,1.0
recall_loss,113,491,v113_s0491,13,True,1.0
recall_loss,113,492,v113_s0492,13,True,1.0
recall_loss,113,500,v113_s0500,2,False,0.0
recall_loss,113,501,v113_s0501,45,False,5.960464477539063e-08
recall_loss,113,502,v113_s0502,50,False,0.0
recall_loss,113,503,v113_s0503,64,True,1.0
recall_loss,113,504,v113_s0504,80,True,1.0
recall_loss,113,505,v113_s0505,90,True,1.0
recall_loss,113,506,v113_s0506,135,True,1.0
recall_loss,113,507,v113_s0507,211,True,1.0
recall_loss,113,508,v113_s0508,234,True,1.0
recall_loss,113,509,v113_s0509,266,True,1.0
recall_loss,113,510,v113_s0510,317,True,1.0
recall_loss,113,511,v113_s0511,308,True,1.0
recall_loss,113,512,v113_s0512,318,True,1.0
recall_loss,113,513,v113_s0513,332,True,1.0
recall_loss,113,514,v113_s0514,330,True,1.0
recall_loss,113,515,v113_s0515,343,True,1.0
recall_loss,113,516,v113_s0516,359,True,1.0
recall_loss,113,517,v113_s0517,343,True,1.0
recall_loss,113,518,v113_s0518,333,True,1.0
recall_loss,113,519,v113_s0519,328,True,1.0
recall_loss,113,520,v113_s0520,335,True,1.0
recall_loss,113,521,v113_s0521,331,True,1.0
recall_loss,113,522,v113_s0522,290,True,1.0
recall_loss,113,523,v113_s0523,262,True,1.0
recall_loss,113,524,v113_s0524,243,True,1.0
recall_loss,113,525,v113_s0525,226,True,1.0
recall_loss,113,526,v113_s0526,216,True,1.0
recall_loss,113,527,v113_s0527,178,True,1.0
recall_loss,113,528,v113_s0528,159,True,1.0
recall_loss,113,529,v113_s0529,144,True,1.0
recall_loss,113,530,v113_s0530,134,True,1.0
recall_loss,113,531,v113_s0531,161,True,1.0
recall_loss,113,532,v113_s0532,180,True,1.0
recall_loss,113,533,v113_s0533,183,True,1.0
recall_loss,113,534,v113_s0534,207,True,1.0
recall_loss,113,535,v113_s0535,238,True,1.0
recall_loss,113,536,v113_s0536,238,True,1.0
recall_loss,113,537,v113_s0537,220,True,1.0
recall_loss,113,538,v113_s0538,199,True,1.0
recall_loss,113,539,v113_s0539,204,True,1.0
recall_loss,113,540,v113_s0540,202,True,1.0
recall_loss,113,541,v113_s0541,189,True,1.0
recall_loss,113,542,v113_s0542,174,True,1.0
recall_loss,113,543,v113_s0543,190,True,1.0
recall_loss,113,544,v113_s0544,133,True,1.0
recall_loss,113,545,v113_s0545,105,True,1.0
recall_loss,113,546,v113_s0546,86,False,0.2491455078125
recall_loss,113,547,v113_s0547,72,False,5.960464477539063e-08
recall_loss,113,548,v113_s0548,59,False,0.0
recall_loss,113,558,v113_s0558,21,True,1.0
recall_loss,113,559,v113_s0559,21,True,1.0
recall_loss,113,560,v113_s0560,18,True,1.0
recall_loss,113,561,v113_s0561,19,True,1.0
recall_loss,113,562,v113_s0562,17,True,1.0
recall_loss,113,563,v113_s0563,15,True,1.0
recall_loss,113,564,v113_s0564,17,True,1.0
recall_loss,113,565,v113_s0565,14,False,1.7881393432617188e-07
recall_loss,113,566,v113_s0566,12,False,0.0
recall_loss,113,567,v113_s0567,9,False,0.0
maximum,113,415,v113_s0415,1,False,0.0
maximum,113,416,v113_s0416,1,False,0.0
maximum,113,419,v113_s0419,4,False,0.0
maximum,113,420,v113_s0420,54,False,3.5762786865234375e-07
maximum,113,421,v113_s0421,55,True,1.0
maximum,113,422,v113_s0422,70,True,1.0
maximum,113,423,v113_s0423,91,True,1.0
maximum,113,424,v113_s0424,110,True,1.0
maximum,113,425,v113_s0425,151,True,1.0
maximum,113,426,v113_s0426,164,True,1.0
maximum,113,427,v113_s0427,199,True,1.0
maximum,113,428,v113_s0428,186,True,1.0
maximum,113,429,v113_s0429,203,True,1.0
maximum,113,430,v113_s0430,198,True,1.0
maximum,113,431,v113_s0431,213,True,1.0
maximum,113,432,v113_s0432,216,True,1.0
maximum,113,433,v113_s0433,243,True,1.0
maximum,113,434,v113_s0434,239,True,1.0
maximum,113,435,v113_s0435,257,True,1.0
maximum,113,436,v113_s0436,277,True,1.0
maximum,113,437,v113_s0437,299,True,1.0
maximum,113,438,v113_s0438,293,True,1.0
maximum,113,439,v113_s0439,292,True,1.0
maximum,113,440,v113_s0440,297,True,1.0
maximum,113,441,v113_s0441,271,True,1.0
maximum,113,442,v113_s0442,260,True,1.0
maximum,113,443,v113_s0443,260,True,1.0
maximum,113,444,v113_s0444,213,True,1.0
maximum,113,445,v113_s0445,212,True,1.0
maximum,113,446,v113_s0446,204,True,1.0
maximum,113,447,v113_s0447,163,True,1.0
maximum,113,448,v113_s0448,139,True,1.0
maximum,113,449,v113_s0449,121,True,1.0
maximum,113,450,v113_s0450,111,True,1.0
maximum,113,451,v113_s0451,99,True,1.0
maximum,113,452,v113_s0452,96,True,1.0
maximum,113,453,v113_s0453,99,True,1.0
maximum,113,454,v113_s0454,112,True,1.0
maximum,113,455,v113_s0455,85,True,1.0
maximum,113,456,v113_s0456,90,True,0.99072265625
maximum,113,457,v113_s0457,104,False,0.0006842613220214844
maximum,113,458,v113_s0458,110,False,0.0005345344543457031
maximum,113,459,v113_s0459,124,False,0.256103515625
maximum,113,460,v113_s0460,122,False,2.6226043701171875e-06
maximum,113,461,v113_s0461,124,True,0.7109375
maximum,113,462,v113_s0462,124,True,0.9990234375
maximum,113,463,v113_s0463,127,True,1.0
maximum,113,464,v113_s0464,137,True,1.0
maximum,113,465,v113_s0465,150,True,1.0
maximum,113,466,v113_s0466,168,True,1.0
maximum,113,467,v113_s0467,185,True,1.0
maximum,113,468,v113_s0468,204,True,1.0
maximum,113,469,v113_s0469,206,True,1.0
maximum,113,470,v113_s0470,152,True,1.0
maximum,113,471,v113_s0471,178,True,1.0
maximum,113,472,v113_s0472,214,True,1.0
maximum,113,473,v113_s0473,271,True,1.0
maximum,113,474,v113_s0474,211,True,1.0
maximum,113,475,v113_s0475,196,True,1.0
maximum,113,476,v113_s0476,180,True,1.0
maximum,113,477,v113_s0477,164,True,1.0
maximum,113,478,v113_s0478,156,True,1.0
maximum,113,479,v113_s0479,134,True,1.0
maximum,113,480,v113_s0480,114,True,1.0
maximum,113,481,v113_s0481,83,True,1.0
maximum,113,482,v113_s0482,60,True,1.0
maximum,113,483,v113_s0483,48,True,1.0
maximum,113,484,v113_s0484,25,False,0.0
maximum,113,485,v113_s0485,24,True,1.0
maximum,113,486,v113_s0486,25,True,0.96484375
maximum,113,487,v113_s0487,20,False,0.00010889768600463867
maximum,113,488,v113_s0488,20,True,1.0
maximum,113,489,v113_s0489,18,True,1.0
maximum,113,490,v113_s0490,15,True,1.0
maximum,113,491,v113_s0491,13,True,1.0
maximum,113,492,v113_s0492,13,True,1.0
maximum,113,500,v113_s0500,2,False,0.0
maximum,113,501,v113_s0501,45,False,5.960464477539063e-08
maximum,113,502,v113_s0502,50,False,0.0
maximum,113,503,v113_s0503,64,True,1.0
maximum,113,504,v113_s0504,80,True,1.0
maximum,113,505,v113_s0505,90,True,1.0
maximum,113,506,v113_s0506,135,True,1.0
maximum,113,507,v113_s0507,211,True,1.0
maximum,113,508,v113_s0508,234,True,1.0
maximum,113,509,v113_s0509,266,True,1.0
maximum,113,510,v113_s0510,317,True,1.0
maximum,113,511,v113_s0511,308,True,1.0
maximum,113,512,v113_s0512,318,True,1.0
maximum,113,513,v113_s0513,332,True,1.0
maximum,113,514,v113_s0514,330,True,1.0
maximum,113,515,v113_s0515,343,True,1.0
maximum,113,516,v113_s0516,359,True,1.0
maximum,113,517,v113_s0517,343,True,1.0
maximum,113,518,v113_s0518,333,True,1.0
maximum,113,519,v113_s0519,328,True,1.0
maximum,113,520,v113_s0520,335,True,1.0
maximum,113,521,v113_s0521,331,True,1.0
maximum,113,522,v113_s0522,290,True,1.0
maximum,113,523,v113_s0523,262,True,1.0
maximum,113,524,v113_s0524,243,True,1.0
maximum,113,525,v113_s0525,226,True,1.0
maximum,113,526,v113_s0526,216,True,1.0
maximum,113,527,v113_s0527,178,True,1.0
maximum,113,528,v113_s0528,159,True,1.0
maximum,113,529,v113_s0529,144,True,1.0
maximum,113,530,v113_s0530,134,True,1.0
maximum,113,531,v113_s0531,161,True,1.0
maximum,113,532,v113_s0532,180,True,1.0
maximum,113,533,v113_s0533,183,True,1.0
maximum,113,534,v113_s0534,207,True,1.0
maximum,113,535,v113_s0535,238,True,1.0
maximum,113,536,v113_s0536,238,True,1.0
maximum,113,537,v113_s0537,220,True,1.0
maximum,113,538,v113_s0538,199,True,1.0
maximum,113,539,v113_s0539,204,True,1.0
maximum,113,540,v113_s0540,202,True,1.0
maximum,113,541,v113_s0541,189,True,1.0
maximum,113,542,v113_s0542,174,True,1.0
maximum,113,543,v113_s0543,190,True,1.0
maximum,113,544,v113_s0544,133,True,1.0
maximum,113,545,v113_s0545,105,True,1.0
maximum,113,546,v113_s0546,86,True,1.0
maximum,113,547,v113_s0547,72,True,1.0
maximum,113,548,v113_s0548,59,False,0.0
maximum,113,558,v113_s0558,21,True,1.0
maximum,113,559,v113_s0559,21,True,1.0
maximum,113,560,v113_s0560,18,True,1.0
maximum,113,561,v113_s0561,19,True,1.0
maximum,113,562,v113_s0562,17,True,1.0
maximum,113,563,v113_s0563,15,True,1.0
maximum,113,564,v113_s0564,17,True,1.0
maximum,113,565,v113_s0565,14,False,1.7881393432617188e-07
maximum,113,566,v113_s0566,12,False,0.0
maximum,113,567,v113_s0567,9,False,0.0
control75_recall25,113,415,v113_s0415,1,False,0.0
control75_recall25,113,416,v113_s0416,1,False,0.0
control75_recall25,113,419,v113_s0419,4,False,0.0
control75_recall25,113,420,v113_s0420,54,False,8.940696716308594e-08
control75_recall25,113,421,v113_s0421,55,True,0.9979248046875
control75_recall25,113,422,v113_s0422,70,True,1.0
control75_recall25,113,423,v113_s0423,91,True,1.0
control75_recall25,113,424,v113_s0424,110,True,1.0
control75_recall25,113,425,v113_s0425,151,True,1.0
control75_recall25,113,426,v113_s0426,164,True,1.0
control75_recall25,113,427,v113_s0427,199,True,1.0
control75_recall25,113,428,v113_s0428,186,True,1.0
control75_recall25,113,429,v113_s0429,203,True,1.0
control75_recall25,113,430,v113_s0430,198,True,1.0
control75_recall25,113,431,v113_s0431,213,True,1.0
control75_recall25,113,432,v113_s0432,216,True,1.0
control75_recall25,113,433,v113_s0433,243,True,1.0
control75_recall25,113,434,v113_s0434,239,True,1.0
control75_recall25,113,435,v113_s0435,257,True,1.0
control75_recall25,113,436,v113_s0436,277,True,1.0
control75_recall25,113,437,v113_s0437,299,True,1.0
control75_recall25,113,438,v113_s0438,293,True,1.0
control75_recall25,113,439,v113_s0439,292,True,1.0
control75_recall25,113,440,v113_s0440,297,True,1.0
control75_recall25,113,441,v113_s0441,271,True,1.0
control75_recall25,113,442,v113_s0442,260,True,1.0
control75_recall25,113,443,v113_s0443,260,True,1.0
control75_recall25,113,444,v113_s0444,213,True,1.0
control75_recall25,113,445,v113_s0445,212,True,1.0
control75_recall25,113,446,v113_s0446,204,True,1.0
control75_recall25,113,447,v113_s0447,163,True,1.0
control75_recall25,113,448,v113_s0448,139,True,1.0
control75_recall25,113,449,v113_s0449,121,True,1.0
control75_recall25,113,450,v113_s0450,111,True,1.0
control75_recall25,113,451,v113_s0451,99,True,1.0
control75_recall25,113,452,v113_s0452,96,True,1.0
control75_recall25,113,453,v113_s0453,99,True,1.0
control75_recall25,113,454,v113_s0454,112,True,0.9881591796875
control75_recall25,113,455,v113_s0455,85,False,0.25
control75_recall25,113,456,v113_s0456,90,False,0.2476806640625
control75_recall25,113,457,v113_s0457,104,False,0.0001710653305053711
control75_recall25,113,458,v113_s0458,110,False,0.0001337677240371704
control75_recall25,113,459,v113_s0459,124,False,0.0640898048877716
control75_recall25,113,460,v113_s0460,122,False,6.556510925292969e-07
control75_recall25,113,461,v113_s0461,124,False,0.177734375
control75_recall25,113,462,v113_s0462,124,False,0.249755859375
control75_recall25,113,463,v113_s0463,127,True,1.0
control75_recall25,113,464,v113_s0464,137,True,1.0
control75_recall25,113,465,v113_s0465,150,True,0.991455078125
control75_recall25,113,466,v113_s0466,168,True,0.99951171875
control75_recall25,113,467,v113_s0467,185,True,0.9075927734375
control75_recall25,113,468,v113_s0468,204,False,0.2500011920928955
control75_recall25,113,469,v113_s0469,206,True,1.0
control75_recall25,113,470,v113_s0470,152,True,1.0
control75_recall25,113,471,v113_s0471,178,True,1.0
control75_recall25,113,472,v113_s0472,214,True,1.0
control75_recall25,113,473,v113_s0473,271,True,1.0
control75_recall25,113,474,v113_s0474,211,True,1.0
control75_recall25,113,475,v113_s0475,196,True,1.0
control75_recall25,113,476,v113_s0476,180,True,0.9996337890625
control75_recall25,113,477,v113_s0477,164,False,0.25
control75_recall25,113,478,v113_s0478,156,False,0.25
control75_recall25,113,479,v113_s0479,134,True,1.0
control75_recall25,113,480,v113_s0480,114,True,1.0
control75_recall25,113,481,v113_s0481,83,True,1.0
control75_recall25,113,482,v113_s0482,60,True,1.0
control75_recall25,113,483,v113_s0483,48,True,0.99951171875
control75_recall25,113,484,v113_s0484,25,False,0.0
control75_recall25,113,485,v113_s0485,24,True,0.7500004172325134
control75_recall25,113,486,v113_s0486,25,True,0.7246522903442383
control75_recall25,113,487,v113_s0487,20,False,8.1673264503479e-05
control75_recall25,113,488,v113_s0488,20,True,0.75982666015625
control75_recall25,113,489,v113_s0489,18,True,0.9998779296875
control75_recall25,113,490,v113_s0490,15,True,1.0
control75_recall25,113,491,v113_s0491,13,True,1.0
control75_recall25,113,492,v113_s0492,13,True,1.0
control75_recall25,113,500,v113_s0500,2,False,0.0
control75_recall25,113,501,v113_s0501,45,False,1.4901161193847656e-08
control75_recall25,113,502,v113_s0502,50,False,0.0
control75_recall25,113,503,v113_s0503,64,True,1.0
control75_recall25,113,504,v113_s0504,80,True,1.0
control75_recall25,113,505,v113_s0505,90,True,1.0
control75_recall25,113,506,v113_s0506,135,True,1.0
control75_recall25,113,507,v113_s0507,211,True,1.0
control75_recall25,113,508,v113_s0508,234,True,1.0
control75_recall25,113,509,v113_s0509,266,True,1.0
control75_recall25,113,510,v113_s0510,317,True,1.0
control75_recall25,113,511,v113_s0511,308,True,1.0
control75_recall25,113,512,v113_s0512,318,True,1.0
control75_recall25,113,513,v113_s0513,332,True,1.0
control75_recall25,113,514,v113_s0514,330,True,1.0
control75_recall25,113,515,v113_s0515,343,True,1.0
control75_recall25,113,516,v113_s0516,359,True,1.0
control75_recall25,113,517,v113_s0517,343,True,1.0
control75_recall25,113,518,v113_s0518,333,True,1.0
control75_recall25,113,519,v113_s0519,328,True,1.0
control75_recall25,113,520,v113_s0520,335,True,1.0
control75_recall25,113,521,v113_s0521,331,True,1.0
control75_recall25,113,522,v113_s0522,290,True,1.0
control75_recall25,113,523,v113_s0523,262,True,1.0
control75_recall25,113,524,v113_s0524,243,True,1.0
control75_recall25,113,525,v113_s0525,226,True,1.0
control75_recall25,113,526,v113_s0526,216,True,1.0
control75_recall25,113,527,v113_s0527,178,True,1.0
control75_recall25,113,528,v113_s0528,159,True,1.0
control75_recall25,113,529,v113_s0529,144,True,1.0
control75_recall25,113,530,v113_s0530,134,True,1.0
control75_recall25,113,531,v113_s0531,161,True,1.0
control75_recall25,113,532,v113_s0532,180,True,1.0
control75_recall25,113,533,v113_s0533,183,True,1.0
control75_recall25,113,534,v113_s0534,207,True,1.0
control75_recall25,113,535,v113_s0535,238,True,1.0
control75_recall25,113,536,v113_s0536,238,True,1.0
control75_recall25,113,537,v113_s0537,220,True,1.0
control75_recall25,113,538,v113_s0538,199,True,1.0
control75_recall25,113,539,v113_s0539,204,True,1.0
control75_recall25,113,540,v113_s0540,202,True,1.0
control75_recall25,113,541,v113_s0541,189,True,1.0
control75_recall25,113,542,v113_s0542,174,True,1.0
control75_recall25,113,543,v113_s0543,190,True,1.0
control75_recall25,113,544,v113_s0544,133,True,1.0
control75_recall25,113,545,v113_s0545,105,True,1.0
control75_recall25,113,546,v113_s0546,86,True,0.7504110336303711
control75_recall25,113,547,v113_s0547,72,True,0.75
control75_recall25,113,548,v113_s0548,59,False,0.0
control75_recall25,113,558,v113_s0558,21,True,1.0
control75_recall25,113,559,v113_s0559,21,True,1.0
control75_recall25,113,560,v113_s0560,18,True,1.0
control75_recall25,113,561,v113_s0561,19,True,1.0
control75_recall25,113,562,v113_s0562,17,False,0.25
control75_recall25,113,563,v113_s0563,15,False,0.25
control75_recall25,113,564,v113_s0564,17,False,0.25
control75_recall25,113,565,v113_s0565,14,False,4.470348358154297e-08
control75_recall25,113,566,v113_s0566,12,False,0.0
control75_recall25,113,567,v113_s0567,9,False,0.0
control,116,495,v116_s0495,89,False,0.0
control,116,496,v116_s0496,93,False,0.0
control,116,497,v116_s0497,100,False,0.0
control,116,498,v116_s0498,104,False,0.0
control,116,499,v116_s0499,112,False,0.0
control,116,500,v116_s0500,119,False,0.0
control,116,501,v116_s0501,123,False,0.0
control,116,502,v116_s0502,134,False,0.0
control,116,503,v116_s0503,134,False,0.0
control,116,504,v116_s0504,142,False,0.0
control,116,505,v116_s0505,145,False,0.0
control,116,506,v116_s0506,151,False,0.0
control,116,507,v116_s0507,154,False,0.0
control,116,508,v116_s0508,158,False,0.0
control,116,509,v116_s0509,162,False,0.0
control,116,510,v116_s0510,166,False,0.0
control,116,511,v116_s0511,170,False,0.0
control,116,512,v116_s0512,174,False,0.0
control,116,513,v116_s0513,181,False,0.0
control,116,514,v116_s0514,188,False,0.0
control,116,515,v116_s0515,196,False,0.0
control,116,516,v116_s0516,202,False,0.0
control,116,517,v116_s0517,204,False,0.0
control,116,518,v116_s0518,213,False,0.0
control,116,519,v116_s0519,225,False,0.0
control,116,520,v116_s0520,234,False,0.0
control,116,521,v116_s0521,245,False,0.0
control,116,522,v116_s0522,263,False,0.0
control,116,523,v116_s0523,280,False,0.0
control,116,524,v116_s0524,302,False,0.0
control,116,525,v116_s0525,318,False,0.0
control,116,526,v116_s0526,340,False,0.0
control,116,527,v116_s0527,369,False,0.0
control,116,528,v116_s0528,394,False,0.0
control,116,529,v116_s0529,422,False,0.0
control,116,530,v116_s0530,456,False,0.0
control,116,531,v116_s0531,486,False,0.0
control,116,532,v116_s0532,527,False,0.0
control,116,533,v116_s0533,564,False,0.0
control,116,534,v116_s0534,560,False,0.0
control,116,535,v116_s0535,560,False,0.0
control,116,536,v116_s0536,569,False,0.0
control,116,537,v116_s0537,565,False,0.0
control,116,538,v116_s0538,566,False,0.0
control,116,539,v116_s0539,580,False,0.0
control,116,540,v116_s0540,581,False,0.0
control,116,541,v116_s0541,580,False,0.0
control,116,542,v116_s0542,578,False,0.0
control,116,543,v116_s0543,585,False,0.0
control,116,544,v116_s0544,585,True,1.0
control,116,545,v116_s0545,596,False,0.0
control,116,546,v116_s0546,600,False,0.0
control,116,547,v116_s0547,606,False,0.0
control,116,548,v116_s0548,606,False,0.3984375
control,116,549,v116_s0549,604,True,1.0
control,116,550,v116_s0550,604,False,0.0
control,116,551,v116_s0551,623,True,1.0
control,116,552,v116_s0552,624,True,1.0
control,116,553,v116_s0553,655,True,1.0
control,116,554,v116_s0554,707,False,4.887580871582031e-06
control,116,555,v116_s0555,762,True,1.0
control,116,556,v116_s0556,819,False,0.0
control,116,557,v116_s0557,875,False,4.947185516357422e-06
control,116,558,v116_s0558,953,False,0.0
control,116,559,v116_s0559,1042,False,0.0
control,116,560,v116_s0560,1149,False,0.0
control,116,561,v116_s0561,1269,False,0.0
control,116,562,v116_s0562,1391,False,0.0
control,116,563,v116_s0563,1535,False,0.0
control,116,564,v116_s0564,1702,False,0.0
control,116,565,v116_s0565,1720,False,0.0
control,116,566,v116_s0566,1767,False,0.0
control,116,567,v116_s0567,1815,False,0.0
control,116,568,v116_s0568,1857,False,0.0
control,116,569,v116_s0569,1903,False,0.0
control,116,570,v116_s0570,1934,False,0.0
control,116,571,v116_s0571,1995,False,0.0
control,116,572,v116_s0572,2029,False,0.0
control,116,573,v116_s0573,2069,False,0.0
control,116,574,v116_s0574,2115,False,0.0
control,116,575,v116_s0575,2163,False,0.0
control,116,576,v116_s0576,2199,False,0.0
control,116,577,v116_s0577,2252,False,0.0
control,116,578,v116_s0578,2304,False,0.0
control,116,579,v116_s0579,2367,False,0.0
control,116,580,v116_s0580,2418,False,0.0
control,116,581,v116_s0581,2487,False,0.0
control,116,582,v116_s0582,2542,False,0.0
control,116,583,v116_s0583,2621,False,0.0
control,116,584,v116_s0584,2585,False,0.0
control,116,585,v116_s0585,2559,False,0.0
control,116,586,v116_s0586,2526,False,0.0
control,116,587,v116_s0587,2513,False,0.0
control,116,588,v116_s0588,2491,False,0.0
control,116,589,v116_s0589,2462,False,0.0
control,116,590,v116_s0590,2431,False,0.0
control,116,591,v116_s0591,2413,False,0.0
control,116,592,v116_s0592,2390,False,0.0
control,116,593,v116_s0593,2365,False,0.0
control,116,594,v116_s0594,2349,False,0.0
control,116,595,v116_s0595,2324,False,0.0
control,116,596,v116_s0596,2310,False,0.0
control,116,597,v116_s0597,2284,False,0.0
control,116,598,v116_s0598,2266,False,0.0
control,116,599,v116_s0599,2249,False,0.0
control,116,600,v116_s0600,2231,False,0.0
control,116,601,v116_s0601,2210,False,0.0
control,116,602,v116_s0602,2183,False,0.0
control,116,603,v116_s0603,2167,False,0.0
control,116,604,v116_s0604,2142,False,0.0
control,116,605,v116_s0605,2130,False,0.0
control,116,606,v116_s0606,2117,False,0.0
control,116,607,v116_s0607,1859,False,0.0
control,116,608,v116_s0608,1800,False,0.002166748046875
control,116,609,v116_s0609,1746,False,0.0
control,116,610,v116_s0610,1695,False,0.0
control,116,611,v116_s0611,1642,True,0.99951171875
control,116,612,v116_s0612,1595,False,0.0
control,116,613,v116_s0613,1554,False,0.0
control,116,614,v116_s0614,1502,False,0.0
control,116,615,v116_s0615,1465,False,0.0
control,116,616,v116_s0616,1348,False,0.0
control,116,617,v116_s0617,1245,False,0.0
control,116,618,v116_s0618,1145,False,0.0
control,116,619,v116_s0619,1051,False,0.0
