sample_id,volume_id,slice_index,true_pixels,predicted_pixels,intersection_pixels,dice,mean_probability,max_probability
v113_s0800,113,800,0,0,0,1.0,1.4473030205408577e-06,0.00848996639251709
v113_s0801,113,801,0,0,0,1.0,1.7956233477889327e-06,0.008219249546527863
v113_s0802,113,802,0,0,0,1.0,3.1991098694561515e-06,0.015018507838249207
v113_s0803,113,803,0,0,0,1.0,2.1061043753434205e-06,0.005419019144028425
v113_s0804,113,804,0,0,0,1.0,2.3324760149989743e-06,0.014574496075510979
v113_s0805,113,805,0,0,0,1.0,1.2507118754001567e-06,0.0010844324715435505
v113_s0806,113,806,0,0,0,1.0,1.1995116437901743e-06,0.001968351425603032
v113_s0807,113,807,0,0,0,1.0,1.7086700836443924e-06,0.005668838508427143
v113_s0808,113,808,0,0,0,1.0,2.1637044937961036e-06,0.0058617000468075275
v113_s0809,113,809,0,0,0,1.0,1.2507790643212502e-06,0.008589975535869598
v113_s0810,113,810,0,0,0,1.0,1.3546039099310292e-06,0.006622949615120888
v113_s0811,113,811,0,0,0,1.0,1.7317081528744893e-06,0.005351204425096512
v113_s0812,113,812,0,0,0,1.0,1.6998772025544895e-06,0.006365862209349871
v113_s0813,113,813,0,0,0,1.0,1.3897101780457888e-06,0.00824164878576994
v113_s0814,113,814,0,0,0,1.0,1.3143285286787432e-06,0.0019762800075113773
v113_s0815,113,815,0,0,0,1.0,1.512216385890497e-06,0.004145351704210043
v113_s0816,113,816,0,0,0,1.0,1.2835034794989042e-06,0.0010815926361829042
v113_s0817,113,817,0,0,0,1.0,1.6138446881086566e-06,0.001604546676389873
v113_s0818,113,818,0,0,0,1.0,1.8551054381532595e-06,0.002957545453682542
v113_s0819,113,819,0,0,0,1.0,1.3694809695152799e-06,0.0011464947601780295
v113_s0820,113,820,0,0,0,1.0,1.519104898761725e-06,0.0075514065101742744
v113_s0821,113,821,0,0,0,1.0,1.927358425746206e-06,0.010400567203760147
v113_s0822,113,822,0,0,0,1.0,2.5967199235310545e-06,0.008889367803931236
v113_s0823,113,823,0,0,0,1.0,2.0551792658807244e-06,0.003916476853191853
v113_s0824,113,824,0,0,0,1.0,1.799297820070933e-06,0.008272998034954071
v113_s0825,113,825,0,0,0,1.0,2.205295913881855e-06,0.005424611270427704
v113_s0826,113,826,0,0,0,1.0,1.3916387615608983e-06,0.0033147456124424934
v113_s0827,113,827,0,0,0,1.0,1.8480261587683344e-06,0.018805040046572685
v113_s0828,113,828,0,0,0,1.0,1.7389703543813084e-06,0.023239582777023315
v113_s0829,113,829,0,0,0,1.0,1.0117838655787637e-06,0.0007639311952516437
v113_s0830,113,830,0,0,0,1.0,1.4839505411146092e-06,0.003402744885534048
v113_s0831,113,831,0,0,0,1.0,1.5337096783696325e-06,0.00196272530592978
v113_s0832,113,832,0,0,0,1.0,1.1372081871741102e-06,0.0007125434349291027
v113_s0833,113,833,0,0,0,1.0,1.0127098448720062e-06,0.0010647233575582504
v113_s0834,113,834,0,0,0,1.0,8.371972626264323e-07,0.0007456153398379683
v113_s0835,113,835,0,0,0,1.0,7.561669121969317e-07,0.0005947791505604982
v114_s0000,114,0,0,0,0,1.0,1.4973073803048464e-06,0.00754694826900959
v114_s0001,114,1,0,0,0,1.0,1.0058124644274358e-06,0.002754401182755828
v114_s0002,114,2,0,0,0,1.0,7.67496487696917e-07,0.0018488280475139618
v114_s0003,114,3,0,0,0,1.0,2.7393516575102694e-06,0.028715945780277252
v114_s0004,114,4,0,0,0,1.0,2.3002947273198515e-05,0.2694861888885498
v114_s0005,114,5,0,0,0,1.0,3.014595222339267e-06,0.049401674419641495
v114_s0006,114,6,0,0,0,1.0,8.352056966032251e-07,0.0010841189650818706
v114_s0007,114,7,0,0,0,1.0,9.592288279236527e-07,0.004168335814028978
v114_s0008,114,8,0,0,0,1.0,9.165156029666832e-07,0.0038887117989361286
v114_s0009,114,9,0,0,0,1.0,6.723057026647439e-07,0.0005455357604660094
v114_s0010,114,10,0,0,0,1.0,8.310058774441131e-07,0.001844297512434423
v114_s0011,114,11,0,0,0,1.0,1.4138878441372071e-06,0.008463227190077305
v114_s0012,114,12,0,25,0,3.999999840000006e-08,0.00039381496026180685,0.9612754583358765
v114_s0013,114,13,0,15,0,6.666666222222252e-08,0.00024587532971054316,0.984386146068573
v114_s0014,114,14,0,0,0,1.0,2.300387905052048e-06,0.0035562701523303986
v114_s0015,114,15,0,0,0,1.0,3.5497873795975465e-06,0.032214343547821045
v114_s0016,114,16,0,0,0,1.0,2.930619757535169e-06,0.05014544352889061
v114_s0017,114,17,0,0,0,1.0,9.799223334994167e-07,0.0031046916265040636
v114_s0018,114,18,0,0,0,1.0,9.82196070253849e-07,0.000660644203890115
v114_s0019,114,19,0,0,0,1.0,1.0992407624144107e-06,0.00045989142381586134
v114_s0020,114,20,0,0,0,1.0,1.3766493793809786e-06,0.0024094171822071075
v114_s0021,114,21,0,0,0,1.0,1.6007345493562752e-06,0.0038876805920153856
v114_s0022,114,22,0,0,0,1.0,2.3555294319521636e-06,0.038313981145620346
v114_s0023,114,23,0,0,0,1.0,2.5622271095926408e-06,0.04317125678062439
v114_s0024,114,24,0,0,0,1.0,1.533076897430874e-06,0.004925176035612822
v114_s0025,114,25,0,0,0,1.0,1.3104879599268315e-06,0.004601580090820789
v114_s0026,114,26,0,0,0,1.0,1.4605061551264953e-06,0.011183439753949642
v114_s0027,114,27,0,0,0,1.0,1.980149590963265e-06,0.024677632376551628
v114_s0028,114,28,0,0,0,1.0,3.339414888614556e-06,0.05374625325202942
v114_s0029,114,29,0,0,0,1.0,1.485091615904821e-05,0.15457271039485931
v114_s0030,114,30,0,0,0,1.0,5.560812041949248e-06,0.05462445318698883
v114_s0031,114,31,0,0,0,1.0,2.4833348106767517e-06,0.013444681651890278
v114_s0032,114,32,0,0,0,1.0,1.3478102118824609e-06,0.0027076269034296274
v114_s0033,114,33,0,0,0,1.0,1.4579211438103812e-06,0.003421986708417535
v114_s0034,114,34,0,0,0,1.0,1.4602487681258935e-06,0.003467509290203452
v114_s0035,114,35,0,0,0,1.0,1.4205570550984703e-06,0.00428739795461297
v114_s0036,114,36,0,0,0,1.0,1.34254651129595e-06,0.003806421300396323
v114_s0037,114,37,0,0,0,1.0,1.9456044810794992e-06,0.008462158963084221
v114_s0038,114,38,0,0,0,1.0,2.673727067303844e-06,0.01839129440486431
v114_s0039,114,39,0,0,0,1.0,2.5693343559396453e-06,0.01670822873711586
v114_s0040,114,40,0,0,0,1.0,2.808761564665474e-06,0.018700556829571724
v114_s0041,114,41,0,0,0,1.0,1.4720452554684016e-06,0.0041976310312747955
v114_s0042,114,42,0,0,0,1.0,2.7953035441896645e-06,0.012202521786093712
v114_s0043,114,43,0,0,0,1.0,3.6793589970329776e-06,0.013906536623835564
v114_s0044,114,44,0,0,0,1.0,2.838780801539542e-06,0.009364241734147072
v114_s0045,114,45,0,16,0,6.249999609375024e-08,0.0002665955398697406,0.9886981248855591
v114_s0046,114,46,0,20,0,4.999999750000012e-08,0.0003535124706104398,0.9873391389846802
v114_s0047,114,47,0,0,0,1.0,8.30178578326013e-06,0.10690475255250931
v114_s0048,114,48,0,0,0,1.0,1.414551843481604e-05,0.19228994846343994
v114_s0049,114,49,0,0,0,1.0,1.1608017302933149e-05,0.11743590235710144
v114_s0050,114,50,0,0,0,1.0,3.3691585485939868e-06,0.05772733315825462
v114_s0051,114,51,0,0,0,1.0,1.6768191926530562e-05,0.47684869170188904
v114_s0052,114,52,0,0,0,1.0,8.808923666947521e-06,0.1462530791759491
v114_s0053,114,53,0,0,0,1.0,2.7446667445474304e-06,0.007774718105792999
v114_s0054,114,54,0,0,0,1.0,1.464108208892867e-06,0.0009522816399112344
v114_s0055,114,55,0,0,0,1.0,1.0445586440255283e-06,0.0011262058978900313
v114_s0056,114,56,0,0,0,1.0,9.61892624218308e-07,0.0009331221808679402
v114_s0057,114,57,0,0,0,1.0,1.2993148175155511e-06,0.0038686245679855347
v114_s0058,114,58,0,0,0,1.0,2.6665939003578387e-06,0.01269939448684454
v114_s0059,114,59,0,0,0,1.0,4.7676003305241466e-06,0.03443513065576553
v114_s0060,114,60,0,0,0,1.0,4.235896085447166e-06,0.01689785160124302
v114_s0061,114,61,0,0,0,1.0,8.873235856299289e-06,0.11823928356170654
v114_s0062,114,62,0,12,0,8.333332638888946e-08,0.0001725162292132154,0.9474163055419922
v114_s0063,114,63,0,0,0,1.0,1.9968313154095085e-06,0.00781618058681488
v114_s0064,114,64,0,0,0,1.0,1.4056172403797973e-06,0.001344254007562995
v114_s0065,114,65,0,0,0,1.0,1.269866515940521e-06,0.0032333913259208202
v114_s0066,114,66,0,0,0,1.0,1.4383188045030693e-06,0.004775152076035738
v114_s0067,114,67,0,0,0,1.0,1.652822902542539e-06,0.00698496401309967
v114_s0068,114,68,0,0,0,1.0,1.857343136180134e-06,0.01534802932292223
v114_s0069,114,69,0,0,0,1.0,2.1380581074481597e-06,0.006581071298569441
v114_s0070,114,70,0,0,0,1.0,2.072233883154695e-06,0.017127128317952156
v114_s0071,114,71,0,0,0,1.0,1.4897129858582048e-06,0.001921523129567504
v114_s0072,114,72,0,0,0,1.0,1.7545282844366739e-06,0.003285018028691411
v114_s0073,114,73,0,0,0,1.0,2.1027981347288005e-06,0.011024176143109798
v114_s0074,114,74,0,0,0,1.0,2.1121611553098774e-06,0.009489082731306553
v114_s0075,114,75,0,0,0,1.0,1.8072680632030824e-06,0.0027336757630109787
v114_s0076,114,76,0,0,0,1.0,2.207793613706599e-06,0.009389715269207954
v114_s0077,114,77,0,0,0,1.0,1.8522002847021213e-06,0.004455778282135725
v114_s0078,114,78,0,0,0,1.0,3.2742802886787103e-06,0.027851806953549385
v114_s0079,114,79,0,0,0,1.0,1.5903183339105453e-06,0.0063551040366292
v114_s0080,114,80,0,0,0,1.0,1.5920436453598086e-06,0.007587259169667959
v114_s0081,114,81,0,0,0,1.0,1.542726522529847e-06,0.005644899792969227
v114_s0082,114,82,0,0,0,1.0,1.8111234112438979e-06,0.004046420566737652
v114_s0083,114,83,0,0,0,1.0,1.3763849437964382e-06,0.004273705650120974
v114_s0084,114,84,0,0,0,1.0,1.895346713354229e-06,0.012740833684802055
v114_s0085,114,85,0,0,0,1.0,2.4992241378640756e-06,0.0264753270894289
v114_s0086,114,86,0,0,0,1.0,3.2638768061588053e-06,0.037439048290252686
v114_s0087,114,87,0,0,0,1.0,2.3273212264030008e-06,0.03157951310276985
v114_s0088,114,88,0,0,0,1.0,1.9028739188797772e-06,0.010888242162764072
v114_s0089,114,89,0,0,0,1.0,1.5985067420842825e-06,0.004194837529212236
v114_s0090,114,90,0,0,0,1.0,1.4513594805976027e-06,0.008303601294755936
v114_s0091,114,91,0,0,0,1.0,1.4308609479485312e-06,0.006166025996208191
v114_s0092,114,92,0,0,0,1.0,1.665184186094848e-06,0.005266102496534586
v114_s0093,114,93,0,0,0,1.0,1.2054731541866204e-06,0.002799250651150942
v114_s0094,114,94,0,0,0,1.0,1.1684352330121328e-06,0.003027457743883133
v114_s0095,114,95,0,0,0,1.0,2.813921128108632e-06,0.019143948331475258
v114_s0096,114,96,0,0,0,1.0,1.7924146504810778e-06,0.004780101124197245
v114_s0097,114,97,0,0,0,1.0,2.487593292244128e-06,0.01198034081608057
v114_s0098,114,98,0,0,0,1.0,3.212862793589011e-06,0.014111151918768883
v114_s0099,114,99,0,0,0,1.0,1.23606764645956e-06,0.003132580779492855
v114_s0100,114,100,0,0,0,1.0,1.2979628536413657e-06,0.004288745578378439
v114_s0101,114,101,0,0,0,1.0,1.954367235157406e-06,0.011251280084252357
v114_s0102,114,102,0,0,0,1.0,6.977205430303002e-06,0.09100067615509033
v114_s0103,114,103,0,0,0,1.0,9.68160657066619e-06,0.11535166949033737
v114_s0104,114,104,0,8,0,1.2499998437500196e-07,0.00012048910139128566,0.9566112160682678
v114_s0105,114,105,0,15,0,6.666666222222252e-08,0.0002589824434835464,0.99886155128479
v114_s0106,114,106,0,0,0,1.0,1.5373535688922857e-06,0.007005042862147093
v114_s0107,114,107,0,0,0,1.0,1.4050782510821591e-06,0.005065608769655228
v114_s0108,114,108,0,0,0,1.0,1.505191335127165e-06,0.006690502166748047
v114_s0109,114,109,0,0,0,1.0,2.7929320367547916e-06,0.036965686827898026
v114_s0110,114,110,0,0,0,1.0,2.9722184535785345e-06,0.01392087060958147
v114_s0111,114,111,0,0,0,1.0,9.38480070544756e-07,0.0009092863765545189
v114_s0112,114,112,0,0,0,1.0,1.306704916714807e-06,0.000947360007558018
v114_s0113,114,113,0,0,0,1.0,8.630290722067002e-07,0.0004431088163983077
v114_s0114,114,114,0,0,0,1.0,3.828675289696548e-06,0.028672317042946815
v114_s0115,114,115,0,0,0,1.0,1.3843689430359518e-06,0.003749916097149253
v114_s0116,114,116,0,0,0,1.0,1.4868919606669806e-06,0.003762301290407777
v114_s0117,114,117,0,0,0,1.0,3.2697166716388892e-06,0.03740758076310158
v114_s0118,114,118,0,0,0,1.0,1.9328963389853016e-06,0.012743975967168808
v114_s0119,114,119,0,0,0,1.0,2.0717252482427284e-06,0.015210292302072048
v114_s0120,114,120,0,0,0,1.0,2.4262383249151753e-06,0.03540024161338806
v114_s0121,114,121,0,0,0,1.0,1.377334115204576e-06,0.006930022034794092
v114_s0122,114,122,0,1,0,9.99999000001e-07,2.64019599853782e-05,0.6267843842506409
v114_s0123,114,123,0,1,0,9.99999000001e-07,2.7302321541355923e-05,0.5945909023284912
v114_s0124,114,124,0,0,0,1.0,2.0756835965585196e-06,0.017424605786800385
v114_s0125,114,125,0,0,0,1.0,2.3757191229378805e-05,0.39590588212013245
v114_s0126,114,126,0,0,0,1.0,7.863935934437905e-06,0.1535431295633316
v114_s0127,114,127,0,0,0,1.0,1.9141266420774627e-06,0.014769282191991806
v114_s0128,114,128,0,0,0,1.0,1.680457671682234e-06,0.012153437361121178
v114_s0129,114,129,0,0,0,1.0,3.0385579066205537e-06,0.03548350930213928
v114_s0130,114,130,0,0,0,1.0,7.861155609134585e-06,0.11434514820575714
v114_s0131,114,131,0,0,0,1.0,9.810475603444502e-06,0.11083541065454483
v114_s0132,114,132,0,0,0,1.0,8.250513928942382e-06,0.12409742921590805
v114_s0133,114,133,0,0,0,1.0,3.5597295209299773e-06,0.041242994368076324
v114_s0134,114,134,0,0,0,1.0,1.1906072359124664e-06,0.002406140323728323
v114_s0135,114,135,0,0,0,1.0,1.1633837857516482e-06,0.005139435641467571
v114_s0136,114,136,0,0,0,1.0,1.1689319308061386e-06,0.003309574443846941
v114_s0137,114,137,0,0,0,1.0,9.957124120774097e-07,0.0024072290398180485
v114_s0138,114,138,0,0,0,1.0,1.213082668982679e-06,0.001995695289224386
v114_s0139,114,139,0,0,0,1.0,2.592446435301099e-06,0.027064744383096695
v114_s0140,114,140,0,0,0,1.0,1.8250646007800242e-06,0.009238488972187042
v114_s0141,114,141,0,0,0,1.0,4.796990651811939e-06,0.014958567917346954
v114_s0142,114,142,0,0,0,1.0,9.077342042473902e-07,0.0007695583044551313
v114_s0143,114,143,0,0,0,1.0,7.428176900248218e-07,0.0006465399055741727
v114_s0144,114,144,0,0,0,1.0,6.02989871367754e-07,0.0004084460961166769
v114_s0145,114,145,0,0,0,1.0,4.618290176949813e-07,0.00011300914047751576
v114_s0146,114,146,0,0,0,1.0,6.095658022786665e-07,0.0003730354073923081
v114_s0147,114,147,0,0,0,1.0,6.458028565248242e-07,0.00042956601828336716
v114_s0148,114,148,0,0,0,1.0,1.3906640106142731e-06,0.006079083774238825
v114_s0149,114,149,0,0,0,1.0,8.039145882321463e-07,0.0004857629246544093
v114_s0150,114,150,0,0,0,1.0,1.2087816685379948e-06,0.0011606550542637706
v114_s0151,114,151,0,0,0,1.0,1.5707834108980023e-06,0.0046154106967151165
v114_s0152,114,152,0,0,0,1.0,1.6839435375004541e-06,0.003436970291659236
v114_s0153,114,153,0,0,0,1.0,1.5993459783203434e-06,0.0008102159481495619
v114_s0154,114,154,0,14,0,7.142856632653097e-08,0.00022695511870551854,0.9996891021728516
v114_s0155,114,155,0,0,0,1.0,2.3056077225191984e-06,0.009032836183905602
v114_s0156,114,156,0,0,0,1.0,1.594222226231068e-06,0.0016988725401461124
v114_s0157,114,157,0,0,0,1.0,2.130064785887953e-06,0.00851681362837553
v114_s0158,114,158,0,0,0,1.0,1.881500111267087e-06,0.012885939329862595
v114_s0159,114,159,0,0,0,1.0,1.7305774235865101e-06,0.003271853318437934
v114_s0160,114,160,0,0,0,1.0,1.294238700211281e-06,0.0014605841133743525
v114_s0161,114,161,0,0,0,1.0,1.2802620403817855e-06,0.0025225889403373003
v114_s0162,114,162,0,0,0,1.0,1.738033643050585e-05,0.2844959795475006
v114_s0163,114,163,0,0,0,1.0,9.220209449267713e-07,0.0007701548165641725
v114_s0164,114,164,0,0,0,1.0,1.5493411638090038e-06,0.013737216591835022
v114_s0165,114,165,0,3,0,3.3333322222225924e-07,5.007585059502162e-05,0.9343897104263306
v114_s0166,114,166,0,18,0,5.555555246913597e-08,0.0002648694207891822,0.9999802112579346
v114_s0167,114,167,0,14,0,7.142856632653097e-08,0.00021573776029981673,0.9998032450675964
v114_s0168,114,168,0,0,0,1.0,1.3888580724596977e-05,0.24124972522258759
v114_s0169,114,169,0,0,0,1.0,1.4655709037469933e-06,0.0015255975304171443
v114_s0170,114,170,0,0,0,1.0,2.2450421965913847e-06,0.007930693216621876
v114_s0171,114,171,0,0,0,1.0,1.959361270564841e-06,0.002878956962376833
v114_s0172,114,172,0,0,0,1.0,2.4956962079158984e-06,0.01293255016207695
v114_s0173,114,173,0,0,0,1.0,2.145828602806432e-06,0.0057103452272713184
v114_s0174,114,174,0,0,0,1.0,1.3654480426339433e-06,0.0017609961796551943
v114_s0175,114,175,0,0,0,1.0,1.1464287581475219e-06,0.004341771826148033
v114_s0176,114,176,0,0,0,1.0,9.405043783772271e-07,0.0021650914568454027
v114_s0177,114,177,0,0,0,1.0,8.762784204918717e-07,0.0011569489724934101
v114_s0178,114,178,0,0,0,1.0,1.1285758318990702e-06,0.0015980980824679136
v114_s0179,114,179,0,0,0,1.0,1.0891220654229983e-06,0.002053133910521865
v114_s0180,114,180,0,0,0,1.0,1.7664187907939777e-06,0.0070795887149870396
v114_s0181,114,181,0,0,0,1.0,1.5818692418179126e-06,0.006411690264940262
v114_s0182,114,182,0,0,0,1.0,1.388651980960276e-06,0.005916520953178406
v114_s0183,114,183,0,0,0,1.0,2.413825313851703e-06,0.005105685908347368
v114_s0184,114,184,0,0,0,1.0,8.002834874787368e-06,0.07504449039697647
v114_s0185,114,185,0,19,0,5.263157617728546e-08,0.00033001822885125875,0.9730066061019897
v114_s0186,114,186,0,0,0,1.0,2.331479663553182e-06,0.007103184703737497
v114_s0187,114,187,0,0,0,1.0,2.126421122738975e-06,0.0032978502567857504
v114_s0188,114,188,0,0,0,1.0,1.363947717436531e-06,0.0026654391549527645
v114_s0189,114,189,0,0,0,1.0,1.867578021119698e-06,0.008264739066362381
v114_s0190,114,190,0,0,0,1.0,2.083698745991569e-06,0.013619739562273026
v114_s0191,114,191,0,0,0,1.0,1.2385219179122942e-06,0.0046203904785215855
v114_s0192,114,192,0,0,0,1.0,1.4862305306451162e-06,0.004091231618076563
v114_s0193,114,193,0,0,0,1.0,1.7657193893683143e-06,0.005686481017619371
v114_s0194,114,194,0,0,0,1.0,1.908081685542129e-06,0.007896088995039463
v114_s0195,114,195,0,0,0,1.0,1.5715744439148693e-06,0.0066932253539562225
v114_s0196,114,196,0,0,0,1.0,2.664591875145561e-06,0.013209458440542221
v114_s0197,114,197,0,0,0,1.0,1.91887556866277e-06,0.011036733165383339
v114_s0198,114,198,0,0,0,1.0,2.675340510904789e-06,0.019618147984147072
v114_s0199,114,199,0,0,0,1.0,1.417161115568888e-06,0.006970549002289772
v114_s0200,114,200,0,0,0,1.0,1.9994804461020976e-06,0.01597941294312477
v114_s0201,114,201,0,0,0,1.0,1.0082802646138589e-06,0.0012743305414915085
v114_s0202,114,202,0,0,0,1.0,3.7235267882351764e-06,0.026335109025239944
v114_s0203,114,203,0,0,0,1.0,5.2748541747860145e-06,0.03361200913786888
v114_s0204,114,204,0,0,0,1.0,3.3020032788044773e-06,0.023798836395144463
v114_s0205,114,205,0,0,0,1.0,6.724664217472309e-06,0.07005081325769424
v114_s0206,114,206,0,0,0,1.0,3.0466883345070528e-06,0.034858305007219315
v114_s0207,114,207,0,0,0,1.0,3.280034889030503e-06,0.05223960429430008
v114_s0208,114,208,0,0,0,1.0,2.3543029783468228e-06,0.024789778515696526
v114_s0209,114,209,0,0,0,1.0,5.1931215239164885e-06,0.03460993990302086
v114_s0210,114,210,0,0,0,1.0,4.683129645854933e-06,0.019937440752983093
v114_s0211,114,211,0,0,0,1.0,7.116902907000622e-06,0.08272881805896759
v114_s0212,114,212,0,0,0,1.0,1.53979126480408e-05,0.1200338676571846
v114_s0213,114,213,0,0,0,1.0,6.122662853158545e-06,0.0334148108959198
v114_s0214,114,214,0,12,0,8.333332638888946e-08,0.00016774657706264406,0.9935356378555298
v114_s0215,114,215,0,30,0,3.3333332222222255e-08,0.00045367112034000456,0.999998927116394
v114_s0216,114,216,0,0,0,1.0,4.2036317609017715e-06,0.08869209885597229
v114_s0217,114,217,0,0,0,1.0,1.691015540927765e-06,0.008501746691763401
v114_s0218,114,218,0,0,0,1.0,3.146085873595439e-06,0.021739494055509567
v114_s0219,114,219,0,0,0,1.0,2.0685276922449702e-06,0.0041446867398917675
v114_s0220,114,220,0,0,0,1.0,2.6409647944092285e-06,0.018499648198485374
v114_s0221,114,221,0,0,0,1.0,2.364297642998281e-06,0.020734861493110657
v114_s0222,114,222,0,0,0,1.0,1.1946915492444532e-06,0.002590877003967762
v114_s0223,114,223,0,0,0,1.0,1.0814887900778558e-06,0.006606330629438162
v114_s0224,114,224,0,0,0,1.0,1.2631709296329063e-06,0.0056511396542191505
v114_s0225,114,225,0,0,0,1.0,9.181428595184116e-07,0.001923397067002952
v114_s0226,114,226,0,0,0,1.0,6.603136171179358e-07,0.0003393727820366621
v114_s0227,114,227,0,0,0,1.0,6.953982847335283e-07,0.0008957953541539609
v114_s0228,114,228,0,0,0,1.0,1.2070955790477456e-06,0.002195704262703657
v114_s0229,114,229,0,0,0,1.0,1.324919935541402e-06,0.00585521524772048
v114_s0230,114,230,0,0,0,1.0,6.476640464825323e-06,0.07291404902935028
v114_s0231,114,231,0,0,0,1.0,3.724584985320689e-06,0.02532329596579075
v114_s0232,114,232,0,0,0,1.0,1.1431327493482968e-06,0.0019117892952635884
v114_s0233,114,233,0,0,0,1.0,1.7265874703298323e-06,0.011099087074398994
v114_s0234,114,234,0,0,0,1.0,1.7354011561110383e-06,0.004304919391870499
v114_s0235,114,235,0,0,0,1.0,1.6859257812029682e-05,0.17567212879657745
v114_s0236,114,236,0,0,0,1.0,4.031915068480885e-06,0.0178753063082695
v114_s0237,114,237,0,0,0,1.0,1.248633907380281e-06,0.0020651614759117365
v114_s0238,114,238,0,0,0,1.0,1.4931222267478006e-06,0.0035473681055009365
v114_s0239,114,239,0,0,0,1.0,3.480848363324185e-06,0.008350375108420849
v114_s0240,114,240,0,0,0,1.0,7.440090485033579e-06,0.22752098739147186
v114_s0241,114,241,0,0,0,1.0,8.168438398570288e-06,0.11258158832788467
v114_s0242,114,242,0,0,0,1.0,8.79607250681147e-06,0.021669132634997368
v114_s0243,114,243,0,0,0,1.0,6.877460691612214e-06,0.00667097233235836
v114_s0244,114,244,0,0,0,1.0,6.176076567498967e-06,0.011802532710134983
v114_s0245,114,245,0,0,0,1.0,4.228270881867502e-06,0.02603972516953945
v114_s0246,114,246,0,0,0,1.0,4.028815055789892e-06,0.03421561047434807
v114_s0247,114,247,0,0,0,1.0,2.6578113647701684e-06,0.014435364864766598
v114_s0248,114,248,0,0,0,1.0,6.535698958032299e-06,0.07752389460802078
v114_s0249,114,249,0,0,0,1.0,5.428740223578643e-06,0.08297406136989594
v114_s0250,114,250,0,0,0,1.0,3.829944034805521e-06,0.028352372348308563
v114_s0251,114,251,0,0,0,1.0,3.1352421956398757e-06,0.0035769310779869556
v114_s0252,114,252,0,0,0,1.0,2.421374574623769e-06,0.0036708482075482607
v114_s0253,114,253,0,0,0,1.0,1.5033408544695703e-06,0.0027862684801220894
v114_s0254,114,254,0,0,0,1.0,2.496730758139165e-06,0.007966342382133007
v114_s0255,114,255,0,0,0,1.0,1.3313820090843365e-06,0.0024602951016277075
v114_s0256,114,256,0,0,0,1.0,3.0709798011230305e-06,0.002695721108466387
v114_s0257,114,257,0,0,0,1.0,3.906834535882808e-06,0.003083116142079234
v114_s0258,114,258,0,0,0,1.0,3.2597190511296503e-06,0.0030028594192117453
v114_s0259,114,259,0,0,0,1.0,4.301844455767423e-06,0.006702745333313942
v114_s0260,114,260,0,0,0,1.0,1.3373161209528917e-06,0.0008299948531202972
v114_s0261,114,261,0,0,0,1.0,1.0885723895626143e-06,0.0021879454143345356
v114_s0262,114,262,0,0,0,1.0,1.5164471278694691e-06,0.0026403337251394987
v114_s0263,114,263,0,0,0,1.0,4.0295726648764685e-06,0.016272047534585
v114_s0264,114,264,0,0,0,1.0,4.395377800392453e-06,0.015310681425035
v114_s0265,114,265,0,0,0,1.0,2.738747753028292e-06,0.013935324735939503
v114_s0266,114,266,0,0,0,1.0,4.466061000130139e-06,0.05467502400279045
v114_s0267,114,267,0,0,0,1.0,6.175881480885437e-06,0.10443858057260513
v114_s0268,114,268,0,0,0,1.0,1.5204818737402093e-05,0.4544702470302582
v114_s0269,114,269,0,0,0,1.0,5.606536433333531e-06,0.012411680072546005
v114_s0270,114,270,0,0,0,1.0,1.0257235771859996e-05,0.014832358807325363
v114_s0271,114,271,0,0,0,1.0,4.48905348093831e-06,0.012821599841117859
v114_s0272,114,272,0,0,0,1.0,4.567115865938831e-06,0.004549531266093254
v114_s0273,114,273,0,0,0,1.0,4.517831712291809e-06,0.003667315235361457
v114_s0274,114,274,0,0,0,1.0,1.4696544894832186e-05,0.017283501103520393
v114_s0275,114,275,0,0,0,1.0,3.958996785513591e-06,0.00538100628182292
v114_s0276,114,276,0,0,0,1.0,3.768085434785462e-06,0.002253664890304208
v114_s0277,114,277,0,0,0,1.0,8.373250238946639e-06,0.021755559369921684
v114_s0278,114,278,0,0,0,1.0,5.924819106439827e-06,0.010451559908688068
v114_s0279,114,279,0,0,0,1.0,3.625191993705812e-06,0.005447902251034975
v114_s0280,114,280,0,0,0,1.0,3.0134037842799444e-06,0.0034930610563606024
v114_s0281,114,281,0,0,0,1.0,3.1923605092742946e-06,0.0039192852564156055
v114_s0282,114,282,0,0,0,1.0,4.991800778952893e-06,0.013868055306375027
v114_s0283,114,283,0,0,0,1.0,9.121471521211788e-06,0.031344883143901825
v114_s0284,114,284,0,0,0,1.0,3.6461265153775457e-06,0.010230248793959618
v114_s0285,114,285,0,0,0,1.0,2.096034677379066e-06,0.0019752532243728638
v114_s0286,114,286,0,0,0,1.0,1.6625281205051579e-06,0.0011774617014452815
v114_s0287,114,287,0,0,0,1.0,8.997889722195396e-07,0.0008744039223529398
v114_s0288,114,288,0,0,0,1.0,1.193218622574932e-06,0.001731335069052875
v114_s0289,114,289,0,0,0,1.0,8.679188567839446e-07,0.0006675701588392258
v114_s0290,114,290,0,0,0,1.0,1.3659001751875621e-06,0.0023267418146133423
v114_s0291,114,291,0,0,0,1.0,1.3343546925170813e-06,0.0008952973876148462
v114_s0292,114,292,0,0,0,1.0,2.902751020883443e-06,0.006065149325877428
v114_s0293,114,293,0,0,0,1.0,2.235201236544526e-06,0.018015079200267792
v114_s0294,114,294,0,0,0,1.0,8.815603678158368e-07,0.0013983399840071797
