model,volume_id,slice_index,sample_id,truth_pixels,predicted_pixels,detected,max_probability,max_truth_probability
recall_loss,115,289,v115_s0289,0,0,False,0.0,
recall_loss,115,290,v115_s0290,0,0,False,0.0,
recall_loss,115,291,v115_s0291,0,0,False,0.0,
recall_loss,115,292,v115_s0292,0,0,False,0.0,
recall_loss,115,293,v115_s0293,0,0,False,0.0,
recall_loss,115,294,v115_s0294,0,0,False,0.0,
recall_loss,115,295,v115_s0295,0,0,False,0.0,
recall_loss,115,296,v115_s0296,0,0,False,0.0,
recall_loss,115,297,v115_s0297,0,0,False,0.0,
recall_loss,115,298,v115_s0298,0,0,False,0.0,
recall_loss,115,299,v115_s0299,0,0,False,0.0,
recall_loss,115,300,v115_s0300,0,0,False,0.0,
recall_loss,115,301,v115_s0301,0,0,False,0.0,
recall_loss,115,302,v115_s0302,0,0,False,0.0,
recall_loss,115,303,v115_s0303,0,0,False,0.0,
recall_loss,115,304,v115_s0304,0,0,False,0.0,
recall_loss,115,305,v115_s0305,0,0,False,0.0,
recall_loss,115,306,v115_s0306,0,0,False,0.0,
recall_loss,115,307,v115_s0307,0,0,False,0.0,
recall_loss,115,308,v115_s0308,0,0,False,0.0,
recall_loss,115,309,v115_s0309,0,0,False,0.0,
recall_loss,115,310,v115_s0310,0,0,False,0.0,
recall_loss,115,311,v115_s0311,0,0,False,0.0,
recall_loss,115,312,v115_s0312,0,0,False,0.0,
recall_loss,115,313,v115_s0313,0,0,False,0.0,
recall_loss,115,314,v115_s0314,0,0,False,0.0,
recall_loss,115,315,v115_s0315,0,0,False,0.0,
recall_loss,115,316,v115_s0316,0,0,False,0.0,
recall_loss,115,317,v115_s0317,0,0,False,0.0,
recall_loss,115,318,v115_s0318,0,0,False,0.0,
recall_loss,115,319,v115_s0319,0,0,False,0.0,
recall_loss,115,320,v115_s0320,0,0,False,0.0,
recall_loss,115,321,v115_s0321,0,0,False,0.0,
recall_loss,115,322,v115_s0322,0,0,False,0.0,
recall_loss,115,323,v115_s0323,0,0,False,0.0,
recall_loss,115,324,v115_s0324,0,0,False,0.0,
recall_loss,115,325,v115_s0325,0,0,False,0.0,
recall_loss,115,326,v115_s0326,0,0,False,0.0,
recall_loss,115,327,v115_s0327,0,0,False,0.0,
recall_loss,115,328,v115_s0328,0,0,False,0.0,
recall_loss,115,329,v115_s0329,0,0,False,0.0,
recall_loss,115,330,v115_s0330,0,0,False,0.0,
recall_loss,115,331,v115_s0331,0,0,False,0.0,
recall_loss,115,332,v115_s0332,0,0,False,0.0,
recall_loss,115,333,v115_s0333,0,0,False,0.0,
recall_loss,115,334,v115_s0334,0,0,False,0.0,
recall_loss,115,335,v115_s0335,0,0,False,0.0,
recall_loss,115,336,v115_s0336,0,0,False,0.0,
recall_loss,115,337,v115_s0337,0,0,False,0.0,
recall_loss,115,338,v115_s0338,0,0,False,0.0,
recall_loss,115,339,v115_s0339,0,0,False,0.0,
recall_loss,115,340,v115_s0340,0,0,False,0.0,
recall_loss,115,341,v115_s0341,0,0,False,0.0,
recall_loss,115,342,v115_s0342,0,0,False,0.0,
recall_loss,115,343,v115_s0343,0,0,False,0.0,
recall_loss,115,344,v115_s0344,0,0,False,0.0,
recall_loss,115,345,v115_s0345,0,0,False,0.0,
recall_loss,115,346,v115_s0346,0,0,False,0.0,
recall_loss,115,347,v115_s0347,0,0,False,0.0,
recall_loss,115,348,v115_s0348,0,0,False,0.0,
recall_loss,115,349,v115_s0349,0,0,False,0.0,
recall_loss,115,350,v115_s0350,0,0,False,0.0,
recall_loss,115,351,v115_s0351,0,0,False,0.0,
recall_loss,115,352,v115_s0352,0,0,False,0.0,
recall_loss,115,353,v115_s0353,0,0,False,0.0,
recall_loss,115,354,v115_s0354,0,0,False,0.0,
recall_loss,115,355,v115_s0355,0,0,False,0.0,
recall_loss,115,356,v115_s0356,0,0,False,0.0,
recall_loss,115,357,v115_s0357,0,0,False,0.0,
recall_loss,115,358,v115_s0358,0,0,False,0.0,
recall_loss,115,359,v115_s0359,0,0,False,0.0,
recall_loss,115,360,v115_s0360,0,0,False,0.0,
recall_loss,115,361,v115_s0361,0,0,False,0.0,
recall_loss,115,362,v115_s0362,0,0,False,0.0,
recall_loss,115,363,v115_s0363,0,0,False,0.0,
recall_loss,115,364,v115_s0364,0,0,False,0.0,
recall_loss,115,365,v115_s0365,0,0,False,0.0,
recall_loss,115,366,v115_s0366,0,0,False,0.0,
recall_loss,115,367,v115_s0367,0,0,False,0.0,
recall_loss,115,368,v115_s0368,0,0,False,0.0,
recall_loss,115,369,v115_s0369,0,0,False,0.0,
recall_loss,115,370,v115_s0370,0,0,False,0.0,
recall_loss,115,371,v115_s0371,0,0,False,0.0,
recall_loss,115,372,v115_s0372,0,0,False,0.0,
recall_loss,115,373,v115_s0373,0,0,False,0.0,
recall_loss,115,374,v115_s0374,0,0,False,0.0,
recall_loss,115,375,v115_s0375,0,0,False,0.0,
recall_loss,115,376,v115_s0376,0,0,False,0.0,
recall_loss,115,377,v115_s0377,0,0,False,0.0,
recall_loss,115,378,v115_s0378,0,0,False,0.0,
recall_loss,115,379,v115_s0379,0,0,False,0.0,
recall_loss,115,380,v115_s0380,0,0,False,0.0,
recall_loss,115,381,v115_s0381,0,0,False,0.0,
recall_loss,115,382,v115_s0382,0,0,False,0.0,
recall_loss,115,383,v115_s0383,0,0,False,0.0,
recall_loss,115,384,v115_s0384,0,0,False,0.0,
recall_loss,115,385,v115_s0385,0,0,False,0.0,
recall_loss,115,386,v115_s0386,0,0,False,0.0,
recall_loss,115,387,v115_s0387,0,0,False,0.0,
recall_loss,115,388,v115_s0388,0,0,False,0.0,
recall_loss,115,389,v115_s0389,0,0,False,0.0,
recall_loss,115,390,v115_s0390,0,0,False,0.0,
recall_loss,115,391,v115_s0391,0,0,False,0.0,
recall_loss,115,392,v115_s0392,0,0,False,0.0,
recall_loss,115,393,v115_s0393,0,0,False,0.0,
recall_loss,115,394,v115_s0394,0,0,False,0.0,
recall_loss,115,395,v115_s0395,0,0,False,0.0,
recall_loss,115,396,v115_s0396,0,0,False,0.0,
recall_loss,115,397,v115_s0397,0,0,False,0.0,
recall_loss,115,398,v115_s0398,0,0,False,0.0,
recall_loss,115,399,v115_s0399,0,0,False,0.0,
recall_loss,115,400,v115_s0400,0,0,False,0.0,
recall_loss,115,401,v115_s0401,0,0,False,0.0,
recall_loss,115,402,v115_s0402,0,0,False,0.0,
recall_loss,115,403,v115_s0403,0,0,False,0.0,
recall_loss,115,404,v115_s0404,0,0,False,0.0,
recall_loss,115,405,v115_s0405,0,0,False,0.0,
recall_loss,115,406,v115_s0406,0,0,False,0.0,
recall_loss,115,407,v115_s0407,0,0,False,0.0,
recall_loss,115,408,v115_s0408,0,0,False,0.0,
recall_loss,115,409,v115_s0409,0,0,False,0.0,
recall_loss,115,410,v115_s0410,0,0,False,0.0,
recall_loss,115,411,v115_s0411,0,0,False,0.0,
recall_loss,115,412,v115_s0412,0,0,False,0.0,
recall_loss,115,413,v115_s0413,0,0,False,0.0,
recall_loss,115,414,v115_s0414,0,0,False,0.0,
recall_loss,115,415,v115_s0415,0,0,False,0.0,
recall_loss,115,416,v115_s0416,0,0,False,0.0,
recall_loss,115,417,v115_s0417,0,0,False,0.0,
recall_loss,115,418,v115_s0418,0,0,False,0.0,
recall_loss,115,419,v115_s0419,0,0,False,0.0,
recall_loss,115,420,v115_s0420,0,0,False,0.0,
recall_loss,115,421,v115_s0421,0,0,False,0.0,
recall_loss,115,422,v115_s0422,0,0,False,0.0,
recall_loss,115,423,v115_s0423,0,0,False,0.0,
recall_loss,115,424,v115_s0424,0,0,False,0.0,
recall_loss,115,425,v115_s0425,0,0,False,0.0,
recall_loss,115,426,v115_s0426,0,0,False,0.0,
recall_loss,115,427,v115_s0427,0,0,False,0.0,
recall_loss,115,428,v115_s0428,0,0,False,0.0,
recall_loss,115,429,v115_s0429,0,0,False,0.0,
recall_loss,115,430,v115_s0430,0,0,False,0.0,
recall_loss,115,431,v115_s0431,0,0,False,0.0,
recall_loss,115,432,v115_s0432,0,0,False,0.0,
recall_loss,115,433,v115_s0433,0,0,False,0.0,
recall_loss,115,434,v115_s0434,0,0,False,0.0,
recall_loss,115,435,v115_s0435,0,0,False,0.0,
recall_loss,115,436,v115_s0436,0,0,False,0.0,
recall_loss,115,437,v115_s0437,0,0,False,0.0,
recall_loss,115,438,v115_s0438,0,0,False,0.0,
recall_loss,115,439,v115_s0439,0,0,False,0.0,
recall_loss,115,440,v115_s0440,0,0,False,0.0,
recall_loss,115,441,v115_s0441,0,0,False,0.0,
recall_loss,115,442,v115_s0442,0,0,False,0.0,
recall_loss,115,443,v115_s0443,0,0,False,0.0,
recall_loss,115,444,v115_s0444,0,0,False,0.0,
recall_loss,115,445,v115_s0445,0,0,False,0.0,
recall_loss,115,446,v115_s0446,0,0,False,0.0,
recall_loss,115,447,v115_s0447,0,0,False,7.748603820800781e-07,
recall_loss,115,448,v115_s0448,0,5,False,0.96728515625,
recall_loss,115,449,v115_s0449,0,10,False,1.0,
recall_loss,115,450,v115_s0450,0,20,False,1.0,
recall_loss,115,451,v115_s0451,0,21,False,1.0,
recall_loss,115,452,v115_s0452,0,17,False,1.0,
recall_loss,115,453,v115_s0453,0,22,False,1.0,
recall_loss,115,454,v115_s0454,0,29,False,1.0,
recall_loss,115,455,v115_s0455,0,11,False,0.99951171875,
recall_loss,115,456,v115_s0456,0,9,False,1.0,
recall_loss,115,457,v115_s0457,0,11,False,1.0,
recall_loss,115,458,v115_s0458,0,11,False,1.0,
recall_loss,115,459,v115_s0459,0,20,False,1.0,
recall_loss,115,460,v115_s0460,0,16,False,1.0,
recall_loss,115,461,v115_s0461,0,25,False,0.99951171875,
recall_loss,115,462,v115_s0462,0,22,False,1.0,
recall_loss,115,463,v115_s0463,0,24,False,1.0,
recall_loss,115,464,v115_s0464,0,49,False,1.0,
recall_loss,115,465,v115_s0465,0,56,False,1.0,
recall_loss,115,466,v115_s0466,0,42,False,1.0,
recall_loss,115,467,v115_s0467,0,36,False,1.0,
recall_loss,115,468,v115_s0468,0,48,False,1.0,
recall_loss,115,469,v115_s0469,0,49,False,1.0,
recall_loss,115,470,v115_s0470,0,37,False,1.0,
recall_loss,115,471,v115_s0471,0,24,False,1.0,
recall_loss,115,472,v115_s0472,0,16,False,0.95654296875,
recall_loss,115,473,v115_s0473,0,9,False,0.98974609375,
recall_loss,115,474,v115_s0474,0,13,False,1.0,
recall_loss,115,475,v115_s0475,0,36,False,1.0,
recall_loss,115,476,v115_s0476,0,27,False,1.0,
recall_loss,115,477,v115_s0477,0,16,False,1.0,
recall_loss,115,478,v115_s0478,0,14,False,1.0,
recall_loss,115,479,v115_s0479,0,6,False,0.99365234375,
recall_loss,115,480,v115_s0480,0,7,False,0.9970703125,
recall_loss,115,481,v115_s0481,0,9,False,0.99951171875,
recall_loss,115,482,v115_s0482,0,18,False,1.0,
recall_loss,115,483,v115_s0483,0,12,False,1.0,
recall_loss,115,484,v115_s0484,0,9,False,1.0,
recall_loss,115,485,v115_s0485,0,7,False,0.9970703125,
recall_loss,115,486,v115_s0486,0,32,False,0.9990234375,
recall_loss,115,487,v115_s0487,0,161,False,1.0,
recall_loss,115,488,v115_s0488,0,198,False,1.0,
recall_loss,115,489,v115_s0489,0,256,False,1.0,
recall_loss,115,490,v115_s0490,0,366,False,1.0,
recall_loss,115,491,v115_s0491,0,306,False,1.0,
recall_loss,115,492,v115_s0492,0,190,False,1.0,
recall_loss,115,493,v115_s0493,0,202,False,1.0,
recall_loss,115,494,v115_s0494,0,170,False,1.0,
recall_loss,115,495,v115_s0495,0,88,False,0.99951171875,
recall_loss,115,496,v115_s0496,0,44,False,0.99169921875,
recall_loss,115,497,v115_s0497,0,21,False,1.0,
recall_loss,115,498,v115_s0498,0,9,False,0.9990234375,
recall_loss,115,499,v115_s0499,0,14,False,0.99658203125,
recall_loss,115,500,v115_s0500,0,1,False,0.52294921875,
recall_loss,115,501,v115_s0501,0,104,False,1.0,
recall_loss,115,502,v115_s0502,0,83,False,0.99951171875,
recall_loss,115,503,v115_s0503,0,169,False,1.0,
recall_loss,115,504,v115_s0504,0,65,False,1.0,
recall_loss,115,505,v115_s0505,0,24,False,1.0,
recall_loss,115,506,v115_s0506,0,221,False,1.0,
recall_loss,115,507,v115_s0507,0,244,False,1.0,
recall_loss,115,508,v115_s0508,0,115,False,1.0,
recall_loss,115,509,v115_s0509,0,90,False,1.0,
recall_loss,115,510,v115_s0510,0,42,False,1.0,
recall_loss,115,511,v115_s0511,0,48,False,1.0,
recall_loss,115,512,v115_s0512,0,21,False,0.99951171875,
recall_loss,115,513,v115_s0513,0,55,False,1.0,
recall_loss,115,514,v115_s0514,0,52,False,1.0,
recall_loss,115,515,v115_s0515,0,90,False,1.0,
recall_loss,115,516,v115_s0516,0,109,False,1.0,
recall_loss,115,517,v115_s0517,0,129,False,1.0,
recall_loss,115,518,v115_s0518,0,134,False,1.0,
recall_loss,115,519,v115_s0519,0,91,False,1.0,
recall_loss,115,520,v115_s0520,0,0,False,0.32373046875,
recall_loss,115,521,v115_s0521,0,11,False,1.0,
recall_loss,115,522,v115_s0522,0,30,False,1.0,
recall_loss,115,523,v115_s0523,0,23,False,1.0,
recall_loss,115,524,v115_s0524,0,27,False,1.0,
recall_loss,115,525,v115_s0525,0,78,False,1.0,
recall_loss,115,526,v115_s0526,0,27,False,1.0,
recall_loss,115,527,v115_s0527,0,16,False,1.0,
recall_loss,115,528,v115_s0528,0,12,False,1.0,
recall_loss,115,529,v115_s0529,0,0,False,0.00013065338134765625,
recall_loss,115,530,v115_s0530,0,38,False,1.0,
recall_loss,115,531,v115_s0531,0,8,False,0.99755859375,
recall_loss,115,532,v115_s0532,0,0,False,0.01399993896484375,
recall_loss,115,533,v115_s0533,0,0,False,0.0227203369140625,
recall_loss,115,534,v115_s0534,0,3,False,0.61962890625,
recall_loss,115,535,v115_s0535,0,0,False,0.0001690387725830078,
recall_loss,115,536,v115_s0536,0,3,False,0.896484375,
recall_loss,115,537,v115_s0537,0,43,False,1.0,
recall_loss,115,538,v115_s0538,0,59,False,1.0,
recall_loss,115,539,v115_s0539,0,62,False,1.0,
recall_loss,115,540,v115_s0540,0,44,False,1.0,
recall_loss,115,541,v115_s0541,0,48,False,1.0,
recall_loss,115,542,v115_s0542,0,47,False,1.0,
recall_loss,115,543,v115_s0543,0,24,False,1.0,
recall_loss,115,544,v115_s0544,0,11,False,0.998046875,
recall_loss,115,545,v115_s0545,0,17,False,1.0,
recall_loss,115,546,v115_s0546,0,15,False,1.0,
recall_loss,115,547,v115_s0547,0,48,False,1.0,
recall_loss,115,548,v115_s0548,0,118,False,1.0,
recall_loss,115,549,v115_s0549,0,90,False,1.0,
recall_loss,115,550,v115_s0550,0,80,False,1.0,
recall_loss,115,551,v115_s0551,0,70,False,1.0,
recall_loss,115,552,v115_s0552,0,70,False,1.0,
recall_loss,115,553,v115_s0553,0,58,False,1.0,
recall_loss,115,554,v115_s0554,0,41,False,1.0,
recall_loss,115,555,v115_s0555,0,45,False,1.0,
recall_loss,115,556,v115_s0556,0,58,False,1.0,
recall_loss,115,557,v115_s0557,0,65,False,1.0,
recall_loss,115,558,v115_s0558,0,49,False,1.0,
recall_loss,115,559,v115_s0559,0,25,False,1.0,
recall_loss,115,560,v115_s0560,0,35,False,1.0,
recall_loss,115,561,v115_s0561,0,33,False,1.0,
recall_loss,115,562,v115_s0562,0,27,False,1.0,
recall_loss,115,563,v115_s0563,0,18,False,1.0,
recall_loss,115,564,v115_s0564,0,17,False,1.0,
recall_loss,115,565,v115_s0565,0,2,False,0.693359375,
recall_loss,115,566,v115_s0566,0,30,False,1.0,
recall_loss,115,567,v115_s0567,0,36,False,1.0,
recall_loss,115,568,v115_s0568,0,30,False,1.0,
recall_loss,115,569,v115_s0569,0,18,False,1.0,
recall_loss,115,570,v115_s0570,0,4,False,0.87109375,
recall_loss,115,571,v115_s0571,0,0,False,0.0,
recall_loss,115,572,v115_s0572,0,0,False,0.0,
recall_loss,115,573,v115_s0573,0,0,False,0.0,
recall_loss,115,574,v115_s0574,0,0,False,0.0,
recall_loss,115,575,v115_s0575,0,0,False,0.0007596015930175781,
recall_loss,115,576,v115_s0576,0,0,False,0.0,
recall_loss,115,577,v115_s0577,0,0,False,0.0,
recall_loss,115,578,v115_s0578,0,0,False,0.0,
recall_loss,115,579,v115_s0579,0,0,False,0.0,
recall_loss,115,580,v115_s0580,0,0,False,0.0,
recall_loss,115,581,v115_s0581,0,0,False,0.0,
recall_loss,115,582,v115_s0582,0,0,False,0.0,
recall_loss,115,583,v115_s0583,0,0,False,0.0,
recall_loss,115,584,v115_s0584,0,0,False,0.0,
recall_loss,115,585,v115_s0585,0,0,False,0.0,
recall_loss,115,586,v115_s0586,0,0,False,0.0,
recall_loss,115,587,v115_s0587,0,0,False,0.0,
recall_loss,115,588,v115_s0588,0,0,False,0.0,
recall_loss,115,589,v115_s0589,0,0,False,0.0,
recall_loss,115,590,v115_s0590,0,0,False,0.0,
recall_loss,115,591,v115_s0591,0,0,False,0.0,
recall_loss,115,592,v115_s0592,0,0,False,0.0,
recall_loss,115,593,v115_s0593,0,0,False,0.0,
recall_loss,115,594,v115_s0594,0,0,False,0.0,
recall_loss,115,595,v115_s0595,0,0,False,0.0,
recall_loss,115,596,v115_s0596,0,0,False,0.0,
recall_loss,115,597,v115_s0597,0,0,False,0.0,
recall_loss,115,598,v115_s0598,0,0,False,0.0,
recall_loss,115,599,v115_s0599,0,0,False,0.0,
recall_loss,115,600,v115_s0600,0,15,False,0.99951171875,
recall_loss,115,601,v115_s0601,0,0,False,0.0,
recall_loss,115,602,v115_s0602,0,0,False,0.0,
recall_loss,115,603,v115_s0603,0,0,False,0.0,
recall_loss,115,604,v115_s0604,0,0,False,0.0,
recall_loss,115,605,v115_s0605,0,0,False,0.0,
recall_loss,115,606,v115_s0606,0,0,False,1.2516975402832031e-06,
recall_loss,115,607,v115_s0607,0,0,False,0.0,
recall_loss,115,608,v115_s0608,0,109,False,1.0,
recall_loss,115,609,v115_s0609,0,294,False,1.0,
recall_loss,115,610,v115_s0610,0,282,False,1.0,
recall_loss,115,611,v115_s0611,0,269,False,1.0,
recall_loss,115,612,v115_s0612,0,207,False,1.0,
recall_loss,115,613,v115_s0613,0,426,False,1.0,
recall_loss,115,614,v115_s0614,0,741,False,1.0,
recall_loss,115,615,v115_s0615,0,514,False,1.0,
recall_loss,115,616,v115_s0616,0,33,False,0.99609375,
recall_loss,115,617,v115_s0617,0,249,False,1.0,
recall_loss,115,618,v115_s0618,0,60,False,0.998046875,
recall_loss,115,619,v115_s0619,0,191,False,1.0,
recall_loss,115,620,v115_s0620,0,140,False,1.0,
recall_loss,115,621,v115_s0621,0,0,False,0.0,
recall_loss,115,622,v115_s0622,0,0,False,0.0,
recall_loss,115,623,v115_s0623,0,0,False,0.0,
recall_loss,115,624,v115_s0624,0,0,False,0.0,
recall_loss,115,625,v115_s0625,0,0,False,0.0,
recall_loss,115,626,v115_s0626,0,0,False,0.0,
recall_loss,115,627,v115_s0627,0,0,False,0.0,
recall_loss,115,628,v115_s0628,0,0,False,0.0,
recall_loss,115,629,v115_s0629,0,0,False,0.0,
recall_loss,115,630,v115_s0630,0,0,False,0.0,
recall_loss,115,631,v115_s0631,0,0,False,0.1678466796875,
recall_loss,115,632,v115_s0632,0,415,False,1.0,
recall_loss,115,633,v115_s0633,0,339,False,1.0,
recall_loss,115,634,v115_s0634,0,343,False,1.0,
recall_loss,115,635,v115_s0635,0,110,False,1.0,
recall_loss,115,636,v115_s0636,0,0,False,0.0,
recall_loss,115,637,v115_s0637,0,0,False,0.0,
recall_loss,115,638,v115_s0638,0,0,False,0.0,
recall_loss,115,639,v115_s0639,0,0,False,0.0,
recall_loss,115,640,v115_s0640,0,0,False,0.0,
recall_loss,115,641,v115_s0641,0,0,False,0.0,
recall_loss,115,642,v115_s0642,0,0,False,0.0,
recall_loss,115,643,v115_s0643,0,0,False,0.0,
recall_loss,115,644,v115_s0644,0,0,False,0.0,
recall_loss,115,645,v115_s0645,0,0,False,0.0,
recall_loss,115,646,v115_s0646,0,0,False,0.0,
recall_loss,115,647,v115_s0647,0,0,False,0.0,
recall_loss,115,648,v115_s0648,0,0,False,0.0,
recall_loss,115,649,v115_s0649,0,0,False,0.0,
recall_loss,115,650,v115_s0650,0,0,False,0.0,
recall_loss,115,651,v115_s0651,0,0,False,0.0,
recall_loss,115,652,v115_s0652,0,0,False,0.0,
recall_loss,115,653,v115_s0653,0,0,False,0.0,
recall_loss,115,654,v115_s0654,0,0,False,0.0,
recall_loss,115,655,v115_s0655,0,0,False,0.0,
recall_loss,115,656,v115_s0656,0,0,False,0.0,
recall_loss,115,657,v115_s0657,0,0,False,0.0,
recall_loss,115,658,v115_s0658,0,0,False,0.0,
recall_loss,115,659,v115_s0659,0,0,False,0.0,
recall_loss,115,660,v115_s0660,0,0,False,0.0,
recall_loss,115,661,v115_s0661,0,0,False,0.0,
recall_loss,115,662,v115_s0662,0,0,False,0.0,
recall_loss,115,663,v115_s0663,0,0,False,0.0,
recall_loss,115,664,v115_s0664,0,0,False,0.0,
recall_loss,115,665,v115_s0665,0,0,False,0.0,
recall_loss,115,666,v115_s0666,0,0,False,0.0,
recall_loss,115,667,v115_s0667,0,0,False,0.0,
recall_loss,115,668,v115_s0668,0,0,False,0.0,
recall_loss,115,669,v115_s0669,0,0,False,0.0,
recall_loss,115,670,v115_s0670,0,0,False,0.0,
recall_loss,115,671,v115_s0671,0,0,False,0.0,
recall_loss,115,672,v115_s0672,0,0,False,0.0,
recall_loss,115,673,v115_s0673,0,0,False,0.0,
recall_loss,115,674,v115_s0674,0,0,False,0.0,
recall_loss,115,675,v115_s0675,0,0,False,0.0,
recall_loss,115,676,v115_s0676,0,0,False,0.0,
recall_loss,115,677,v115_s0677,0,0,False,0.0,
recall_loss,115,678,v115_s0678,0,0,False,0.0,
recall_loss,115,679,v115_s0679,0,0,False,0.0,
recall_loss,115,680,v115_s0680,0,0,False,0.0,
recall_loss,115,681,v115_s0681,0,0,False,0.0,
recall_loss,115,682,v115_s0682,0,0,False,0.0,
recall_loss,115,683,v115_s0683,0,0,False,0.0,
recall_loss,115,684,v115_s0684,0,0,False,0.0,
recall_loss,115,685,v115_s0685,0,0,False,0.0,
recall_loss,115,686,v115_s0686,0,0,False,0.0,
recall_loss,115,687,v115_s0687,0,0,False,0.0,
recall_loss,115,688,v115_s0688,0,0,False,0.0,
recall_loss,115,689,v115_s0689,0,0,False,0.0,
recall_loss,115,690,v115_s0690,0,0,False,0.0,
recall_loss,115,691,v115_s0691,0,0,False,0.0,
recall_loss,115,692,v115_s0692,0,0,False,0.0,
recall_loss,115,693,v115_s0693,0,0,False,0.0,
recall_loss,115,694,v115_s0694,0,0,False,0.0,
recall_loss,115,695,v115_s0695,0,0,False,0.0,
recall_loss,115,696,v115_s0696,0,0,False,0.0,
recall_loss,115,697,v115_s0697,0,0,False,0.0,
recall_loss,115,698,v115_s0698,0,0,False,0.0,
recall_loss,115,699,v115_s0699,0,0,False,0.0,
recall_loss,115,700,v115_s0700,0,0,False,0.0,
recall_loss,115,701,v115_s0701,0,0,False,0.0,
recall_loss,115,702,v115_s0702,0,0,False,0.0,
recall_loss,115,703,v115_s0703,0,0,False,0.0,
recall_loss,115,704,v115_s0704,0,0,False,0.0,
recall_loss,115,705,v115_s0705,0,0,False,0.0,
recall_loss,115,706,v115_s0706,0,0,False,0.0,
recall_loss,115,707,v115_s0707,0,0,False,0.0,
recall_loss,115,708,v115_s0708,0,0,False,0.0,
recall_loss,115,709,v115_s0709,0,0,False,0.0,
recall_loss,115,710,v115_s0710,0,0,False,0.0,
recall_loss,115,711,v115_s0711,0,0,False,0.0,
recall_loss,115,712,v115_s0712,0,0,False,0.0,
recall_loss,115,713,v115_s0713,0,0,False,0.0,
recall_loss,115,714,v115_s0714,0,0,False,0.0,
recall_loss,115,715,v115_s0715,0,0,False,0.0,
recall_loss,115,716,v115_s0716,0,0,False,0.0,
recall_loss,115,717,v115_s0717,0,0,False,0.0,
recall_loss,115,718,v115_s0718,0,0,False,0.0,
recall_loss,115,719,v115_s0719,0,0,False,0.0,
recall_loss,115,720,v115_s0720,0,0,False,0.0,
recall_loss,115,721,v115_s0721,0,0,False,0.0,
recall_loss,115,722,v115_s0722,0,0,False,0.0,
recall_loss,115,723,v115_s0723,0,0,False,0.0,
recall_loss,115,724,v115_s0724,0,0,False,0.0,
recall_loss,115,725,v115_s0725,0,0,False,0.0,
recall_loss,115,726,v115_s0726,0,0,False,0.0,
recall_loss,115,727,v115_s0727,0,0,False,0.0,
recall_loss,115,728,v115_s0728,0,0,False,0.0,
recall_loss,115,729,v115_s0729,0,0,False,0.0,
recall_loss,115,730,v115_s0730,0,0,False,0.0,
recall_loss,115,731,v115_s0731,0,0,False,0.0,
recall_loss,115,732,v115_s0732,0,0,False,0.0,
recall_loss,115,733,v115_s0733,0,0,False,0.0,
recall_loss,115,734,v115_s0734,0,0,False,0.0,
recall_loss,115,735,v115_s0735,0,0,False,0.0,
recall_loss,115,736,v115_s0736,0,0,False,0.0,
recall_loss,115,737,v115_s0737,0,0,False,0.0,
recall_loss,115,738,v115_s0738,0,0,False,0.0,
recall_loss,115,739,v115_s0739,0,0,False,0.0,
recall_loss,115,740,v115_s0740,0,0,False,0.0,
recall_loss,115,741,v115_s0741,0,0,False,0.0,
recall_loss,115,742,v115_s0742,0,0,False,0.0,
recall_loss,115,743,v115_s0743,0,0,False,0.0,
recall_loss,115,744,v115_s0744,0,0,False,0.0,
recall_loss,115,745,v115_s0745,0,0,False,0.0,
recall_loss,115,746,v115_s0746,0,0,False,0.0,
recall_loss,115,747,v115_s0747,0,0,False,0.0,
recall_loss,115,748,v115_s0748,0,0,False,0.0,
recall_loss,115,749,v115_s0749,0,0,False,0.0,
recall_loss,115,750,v115_s0750,0,0,False,0.0,
recall_loss,115,751,v115_s0751,0,0,False,0.0,
recall_loss,115,752,v115_s0752,0,0,False,0.0,
recall_loss,115,753,v115_s0753,0,0,False,0.0,
recall_loss,115,754,v115_s0754,0,0,False,0.0,
recall_loss,115,755,v115_s0755,0,0,False,0.0,
recall_loss,115,756,v115_s0756,0,0,False,0.0,
recall_loss,115,757,v115_s0757,0,0,False,0.0,
recall_loss,115,758,v115_s0758,0,0,False,0.0,
recall_loss,115,759,v115_s0759,0,0,False,0.0,
recall_loss,115,760,v115_s0760,0,0,False,0.0,
recall_loss,115,761,v115_s0761,0,0,False,0.0,
recall_loss,115,762,v115_s0762,0,0,False,0.0,
recall_loss,115,763,v115_s0763,0,0,False,0.0,
recall_loss,115,764,v115_s0764,0,0,False,0.0,
recall_loss,115,765,v115_s0765,0,0,False,0.0,
recall_loss,115,766,v115_s0766,0,0,False,0.0,
recall_loss,115,767,v115_s0767,0,0,False,0.0,
recall_loss,115,768,v115_s0768,0,0,False,0.0,
recall_loss,115,769,v115_s0769,0,0,False,0.0,
recall_loss,115,770,v115_s0770,0,0,False,0.0,
recall_loss,115,771,v115_s0771,0,0,False,0.0,
recall_loss,115,772,v115_s0772,0,0,False,0.0,
recall_loss,115,773,v115_s0773,0,0,False,0.0,
recall_loss,115,774,v115_s0774,0,0,False,0.0,
recall_loss,115,775,v115_s0775,0,0,False,0.0,
recall_loss,115,776,v115_s0776,0,0,False,0.0,
recall_loss,115,777,v115_s0777,0,0,False,0.0,
recall_loss,115,778,v115_s0778,0,0,False,0.0,
recall_loss,115,779,v115_s0779,0,0,False,0.0,
recall_loss,115,780,v115_s0780,0,0,False,0.0,
recall_loss,115,781,v115_s0781,0,0,False,0.0,
